Name,ID,Gene,Value
3009,B,NOX1,14.50259013
3009,B,NOTCH1,18.31886965
3009,B,MYD88,17.07172974
3009,B,IL1B,14.2406854
3009,B,TP53,15.02216621
3009,B,SOD2,12.48723013
3009,B,SNAI2,18.0075777
3009,B,SLPI,14.5396118
3009,B,RIPK3,18.9893648
PC 38,B,ABCB,16.38996923
PC 38,B,ABCC1,19.5372276
PC 38,B,ABCC3,16.0021552
PC 38,B,AKT1,16.48178566
PC 38,B,ALDH1A1,15.20962097
PC 38,B,ALDH3A1,17.00320249
PC 38,B,ANGPTL4,21.75429725
PC 38,B,CASP8,17.77286568
PC 38,B,CCND1,17.46808643
PC 38,B,CD34,19.90079746
PC 38,B,CD44,16.98484106
PC 38,B,CDH1,15.54127608
PC 38,B,CDH5,19.28661354
PC 38,B,CDKN1A,15.32970163
PC 38,B,CDKN3,18.23489073
PC 38,B,CEACAM6,12.59064241
PC 38,B,DNMT1,17.35626508
PC 38,B,EGFR,17.90315068
PC 38,B,ERCC1,17.60156182
PC 38,B,FAP,21.19076477
PC 38,B,FGF13,19.93879488
PC 38,B,FGF2,23.10481965
PC 38,B,FGFR2,18.23083459
PC 38,B,HMOX2,16.48796179
PC 38,B,IGF1R,19.22668833
PC 38,B,IL17A,20.65807569
PC 38,B,IL18,16.2036616
PC 38,B,IL6,22.29169803
PC 38,B,KAT6A,16.65805074
PC 38,B,KRAS,15.56744076
PC 38,B,LATS2,18.98488219
PC 38,B,LEF1,20.84408106
PC 38,B,MCM2,18.18906799
PC 38,B,MDM2,17.8392406
PC 38,B,MLH1,18.17223006
PC 38,B,MMP1,17.05605326
PC 38,B,MUC1,12.54712792
PC 38,B,MYC,18.2448352
PC 38,B,NFE2L2,15.34815528
PC 38,B,NFE2L3,17.31743948
PC 38,B,OCLN,15.72944015
PC 38,B,PARP1,17.31900733
PC 38,B,PCNA,16.89983521
PC 38,B,PECAM1,17.78006177
PC 38,B,E,16.6489955
PC 38,B,D,18.50950853
PC 38,B,C,13.07432848
PC 38,B,B,10.75893421
PC 38,B,A,12.24418874
PC 38,B,PI3,16.28588084
PC 38,B,S100P,11.81429324
PC 38,B,RB1,18.27736906
PC 38,B,PTEN,15.13431991
PC 38,B,G,15.46241748
PC 38,B,F,11.80819248
PC 38,B,STAT5A,20.20699339
PC 38,B,STAT3,16.29402657
PC 38,B,STAT1,16.29404731
PC 38,B,SNAI1,18.51561382
PC 38,B,SMYD2,18.15549159
PC 38,B,WNT5A,20.74192436
PC 38,B,VEGFA,17.1402469
PC 38,B,TOP1,15.9105576
PC 38,B,TGFB1,18.82005473
PC 38,B,PIK3C3,17.23762901
PC 38,B,IL12A,23.46408154
PC 38,B,FASLG,20.34223491
PC 38,B,FAS,20.36406076
PC 38,B,CD40,17.10620958
PC 38,B,HTRA2,20.15390106
PC 38,B,HIF1A,16.49442205
PC 38,B,HES1,17.10264872
PC 38,B,GSTP1,11.83977234
PC 38,B,GSTM1,19.31688962
PC 38,B,BAX,17.92666784
PC 38,B,NOX1,16.24693957
PC 38,B,NOTCH1,21.02614502
PC 38,B,NOS2,19.42971853
PC 38,B,MYD88,17.75582815
PC 38,B,IL1B,16.43320375
PC 38,B,TP53,18.29411512
PC 38,B,SOD2,15.90298613
PC 38,B,SLPI,14.23165061
PC 38,B,RIPK3,17.72524369
1978,B,ABCB,18.93096807
1978,B,ABCC1,18.3487865
1978,B,ABCC3,15.97463898
1978,B,AKT1,15.42777825
1978,B,ALDH1A1,13.27961867
1978,B,ALDH3A1,17.12439037
1978,B,ANGPTL4,21.53025709
1978,B,CASP8,16.80979691
1978,B,CCND1,16.1477567
1978,B,CD274,21.21925063
1978,B,CD34,16.84959854
1978,B,CD44,14.59573697
1978,B,CDH1,15.05014451
1978,B,CDH2,20.92682165
1978,B,CDH5,17.82276505
1978,B,CDKN1A,15.38697103
1978,B,CDKN3,15.95460792
1978,B,CEACAM6,14.9202118
1978,B,DNMT1,14.88054944
1978,B,EGFR,16.64233628
1978,B,ERCC1,17.47006137
1978,B,FAP,20.16759701
1978,B,FGF13,20.60617808
1978,B,FGF2,20.89896596
1978,B,FGFR2,18.17390192
1978,B,GATA3,23.40382962
1978,B,HMOX2,15.60658077
1978,B,IGF1R,17.69895371
1978,B,IL17A,20.91152477
1978,B,IL18,15.56496649
1978,B,IL6,18.55114179
1978,B,KAT6A,15.30108182
1978,B,KRAS,13.42316109
1978,B,LATS2,17.29197782
1978,B,LEF1,21.06078556
1978,B,MCM2,16.49827786
1978,B,MDM2,15.15783449
1978,B,MLH1,16.89484919
1978,B,MMP1,11.90784789
1978,B,MUC1,11.3908745
1978,B,MYC,16.17990281
1978,B,NFE2L2,13.97968581
1978,B,NFE2L3,16.43647993
1978,B,OCLN,14.57639742
1978,B,PARP1,14.33758412
1978,B,PCNA,14.91179584
1978,B,PECAM1,15.38973326
1978,B,E,14.96893651
1978,B,D,17.28434079
1978,B,C,11.37372958
1978,B,B,10.72087893
1978,B,A,11.06011953
1978,B,PI3,11.64301802
1978,B,S100P,10.63701742
1978,B,RB1,16.87287829
1978,B,PTEN,14.63630349
1978,B,G,14.09934572
1978,B,F,9.623645763
1978,B,STAT5A,17.32171347
1978,B,STAT3,14.26642118
1978,B,STAT1,14.60592932
1978,B,SNAI1,18.19306278
1978,B,SMYD2,17.04220141
1978,B,WNT5A,18.71259167
1978,B,VEGFA,15.73634939
1978,B,TWIST1,20.76723956
1978,B,TP63,20.7716691
1978,B,TOP1,14.21193173
1978,B,TGFB1,16.51279691
1978,B,PIK3C3,16.71073647
1978,B,IL12A,21.61060196
1978,B,FAS,19.28858238
1978,B,CD40,18.20124284
1978,B,HTRA2,18.56013704
1978,B,HIF1A,14.2322415
1978,B,HES1,16.70052661
1978,B,GSTP1,10.97825817
1978,B,GSTM1,17.69088532
1978,B,BAX,16.72149775
1978,B,NOX1,16.4534247
1978,B,NOTCH1,19.11946936
1978,B,NOS2,21.53692187
1978,B,MYD88,17.78168497
1978,B,IL1B,14.96855984
1978,B,TP53,17.06499903
1978,B,SOD2,12.68045646
1978,B,SNAI2,18.26532999
1978,B,SLPI,12.79159851
1978,B,RIPK3,17.75445305
PC 36,B,ABCB,13.26999387
PC 36,B,ALDH1A1,19.27745439
PC 36,B,CCND1,22.8984476
PC 36,B,CD44,22.57322715
PC 36,B,CDH1,21.52761914
PC 36,B,CDKN3,20.1196221
PC 36,B,CEACAM6,16.52253414
PC 36,B,FGF13,23.11371811
PC 36,B,IL17A,18.25690912
PC 36,B,IL18,19.56964382
PC 36,B,MDM2,21.69130215
PC 36,B,MLH1,23.03716233
PC 36,B,MMP1,14.89459617
PC 36,B,MUC1,17.80766123
PC 36,B,NFE2L3,15.80157675
PC 36,B,PCNA,23.38903564
PC 36,B,PECAM1,23.5218172
PC 36,B,E,21.14883189
PC 36,B,C,13.92819249
PC 36,B,B,14.3546121
PC 36,B,A,17.73393651
PC 36,B,S100P,14.76513864
PC 36,B,PTEN,16.04118496
PC 36,B,G,15.78258409
PC 36,B,F,14.64019958
PC 36,B,SNAI1,16.36619548
PC 36,B,SMYD2,21.9684431
PC 36,B,VEGFA,21.99922224
PC 36,B,TOP1,18.35748973
PC 36,B,FASLG,16.61000122
PC 36,B,FAS,23.0297449
PC 36,B,CD40,14.41644414
PC 36,B,HIF1A,23.15215251
PC 36,B,GSTM1,17.61775445
PC 36,B,SOD2,20.91860326
PC 36,B,SLPI,15.05684579
PC 36,B,RIPK3,21.36579933
1990,B,ABCC1,18.66481032
1990,B,ABCC3,16.49180194
1990,B,AKT1,16.21642684
1990,B,ALDH1A1,15.24898225
1990,B,ALDH3A1,15.4394695
1990,B,ANGPTL4,21.99311286
1990,B,CASP8,17.83657794
1990,B,CCND1,16.89450439
1990,B,CD274,20.08828805
1990,B,CD34,17.73209372
1990,B,CD44,15.42764395
1990,B,CDH1,16.09280379
1990,B,CDH2,22.24109088
1990,B,CDH5,19.02677279
1990,B,CDKN1A,15.37679017
1990,B,CDKN3,15.65248141
1990,B,CEACAM6,15.19737601
1990,B,DNMT1,17.081238
1990,B,EGFR,17.99720798
1990,B,ERCC1,18.05129231
1990,B,FGF13,19.75719264
1990,B,FGF2,21.07207251
1990,B,FGFR2,17.97751462
1990,B,GATA3,23.42999093
1990,B,HMOX2,15.88566512
1990,B,IGF1R,17.53727839
1990,B,IL17A,23.88271033
1990,B,IL18,15.17483793
1990,B,IL6,20.58390997
1990,B,KAT6A,16.48561405
1990,B,KRAS,15.03869237
1990,B,LATS2,18.14073781
1990,B,LEF1,19.10729313
1990,B,MCM2,17.06170187
1990,B,MDM2,15.22898029
1990,B,MLH1,17.44203285
1990,B,MMP1,15.74230643
1990,B,MUC1,13.13852851
1990,B,MYC,18.67370321
1990,B,NFE2L2,14.06563528
1990,B,NFE2L3,17.92136893
1990,B,OCLN,15.05527693
1990,B,PARP1,15.77880114
1990,B,PCNA,15.59927571
1990,B,PECAM1,16.20190298
1990,B,E,14.87477419
1990,B,D,18.67588883
1990,B,C,12.0038396
1990,B,B,10.80755199
1990,B,A,11.91976912
1990,B,PI3,15.04654399
1990,B,S100P,12.03680663
1990,B,RB1,17.36624136
1990,B,PTEN,14.14639737
1990,B,G,14.07125458
1990,B,F,10.59467174
1990,B,STAT5A,18.89959292
1990,B,STAT3,15.62998205
1990,B,STAT1,15.94236907
1990,B,SOX7,21.74310635
1990,B,SNAI1,18.48871656
1990,B,SMYD2,17.15152243
1990,B,WNT5A,17.88813995
1990,B,VEGFA,16.17255486
1990,B,TP63,22.44274181
1990,B,TOP1,15.34423039
1990,B,TGFB1,17.26539376
1990,B,PIK3C3,18.63106958
1990,B,FASLG,22.20263049
1990,B,FAS,17.26650307
1990,B,CD40,18.77700284
1990,B,HTRA2,19.59394546
1990,B,HIF1A,15.214349
1990,B,HES1,16.48536565
1990,B,GSTP1,11.79641751
1990,B,GSTM1,18.45483506
1990,B,BAX,16.27359843
1990,B,NOTCH1,19.81692427
1990,B,NOS2,20.66605381
1990,B,MYD88,18.11855381
1990,B,IL1B,15.75101523
1990,B,TP53,16.63498688
1990,B,SOD2,14.47098196
1990,B,SNAI2,18.5760465
1990,B,SLPI,14.88676162
1990,B,RIPK3,18.61247359
PC 35,B,ABCB,15.41275081
PC 35,B,ABCC1,19.00150251
PC 35,B,ABCC3,18.00509329
PC 35,B,AKT1,17.39782538
PC 35,B,ALDH1A1,15.91608187
PC 35,B,ALDH3A1,16.72245676
PC 35,B,ANGPTL4,20.19328396
PC 35,B,CASP8,16.74643124
PC 35,B,CCND1,17.59094713
PC 35,B,CD274,20.45314582
PC 35,B,CD34,17.74935733
PC 35,B,CD44,16.50710322
PC 35,B,CDH1,17.23224804
PC 35,B,CDH2,19.61077502
PC 35,B,CDH5,18.17279618
PC 35,B,CDKN1A,17.25665569
PC 35,B,CDKN3,19.1050322
PC 35,B,CEACAM6,18.20832834
PC 35,B,DNMT1,16.2291101
PC 35,B,EGFR,20.27341454
PC 35,B,ERCC1,18.36250746
PC 35,B,FAP,20.14053507
PC 35,B,FGF13,21.13235461
PC 35,B,FGF2,21.21341638
PC 35,B,FGFR2,18.74457273
PC 35,B,GATA3,22.3827568
PC 35,B,HMOX2,16.50725033
PC 35,B,IGF1R,18.66259119
PC 35,B,IL17A,20.40143434
PC 35,B,IL18,17.20175116
PC 35,B,IL6,19.48111615
PC 35,B,KAT6A,16.30456902
PC 35,B,KRAS,16.2869551
PC 35,B,LATS2,19.37244545
PC 35,B,LEF1,19.45121799
PC 35,B,MCM2,16.94143862
PC 35,B,MDM2,16.67857232
PC 35,B,MLH1,18.89251368
PC 35,B,MMP1,16.86048275
PC 35,B,MUC1,14.2733117
PC 35,B,MYC,16.91299285
PC 35,B,NFE2L2,14.89646545
PC 35,B,NFE2L3,16.88639381
PC 35,B,OCLN,16.58845235
PC 35,B,PARP1,16.82903639
PC 35,B,PCNA,15.90945425
PC 35,B,PECAM1,16.2283193
PC 35,B,E,16.71856387
PC 35,B,D,19.24046137
PC 35,B,C,13.37174706
PC 35,B,B,10.80865447
PC 35,B,A,12.94909728
PC 35,B,PI3,20.78721175
PC 35,B,S100P,14.67775394
PC 35,B,RB1,18.33930606
PC 35,B,PTEN,15.52822013
PC 35,B,G,16.51923781
PC 35,B,F,12.06344064
PC 35,B,STAT5A,19.12575525
PC 35,B,STAT3,16.22287416
PC 35,B,STAT1,14.48456728
PC 35,B,SNAI1,18.31623834
PC 35,B,SMYD2,17.73985643
PC 35,B,VEGFA,16.66366216
PC 35,B,TWIST1,21.82380664
PC 35,B,TP63,20.13787145
PC 35,B,TOP1,16.19350928
PC 35,B,TGFB1,16.90086504
PC 35,B,PIK3C3,16.50624154
PC 35,B,IL12A,22.47660621
PC 35,B,FASLG,19.69873934
PC 35,B,FAS,18.46173897
PC 35,B,CD40,15.69637457
PC 35,B,HTRA2,19.91505412
PC 35,B,HIF1A,15.98927988
PC 35,B,HES1,18.74361309
PC 35,B,GSTP1,14.88942186
PC 35,B,GSTM1,19.05352228
PC 35,B,BAX,18.02671238
PC 35,B,NOX1,17.87191939
PC 35,B,NOTCH1,22.04146866
PC 35,B,NOS2,20.10661826
PC 35,B,TP53,16.77729831
PC 35,B,SOD2,14.6628985
PC 35,B,SNAI2,17.1751849
PC 35,B,SLPI,16.87303035
PC 35,B,RIPK3,19.72639824
PC 32,B,ABCB,18.52207712
PC 32,B,ABCC1,18.74419591
PC 32,B,ABCC3,17.8950892
PC 32,B,AKT1,16.76507766
PC 32,B,ALDH1A1,16.57007855
PC 32,B,ALDH3A1,19.73097626
PC 32,B,ANGPTL4,22.6793345
PC 32,B,CASP8,18.23536176
PC 32,B,CCND1,17.95418969
PC 32,B,CD274,22.97570466
PC 32,B,CD34,15.90160738
PC 32,B,CD44,15.50400905
PC 32,B,CDH1,18.14114307
PC 32,B,CDH2,18.78406269
PC 32,B,CDH5,16.90081526
PC 32,B,CDKN1A,18.28105151
PC 32,B,CDKN3,19.53993173
PC 32,B,CEACAM6,19.59403709
PC 32,B,DNMT1,17.16158402
PC 32,B,EGFR,17.03345741
PC 32,B,ERCC1,17.47473151
PC 32,B,FAP,17.42055419
PC 32,B,FGF13,17.84901189
PC 32,B,FGF2,17.38297399
PC 32,B,FGFR2,16.68784287
PC 32,B,GATA3,22.10807533
PC 32,B,HMOX2,17.04102978
PC 32,B,IGF1R,17.41616662
PC 32,B,IL18,17.84015851
PC 32,B,IL6,21.74886483
PC 32,B,KAT6A,16.29453146
PC 32,B,KRAS,16.82202911
PC 32,B,LATS2,17.76640205
PC 32,B,LEF1,17.05841094
PC 32,B,MCM2,19.29147994
PC 32,B,MDM2,17.14765622
PC 32,B,MLH1,17.91843078
PC 32,B,MMP1,20.48954416
PC 32,B,MUC1,15.71824349
PC 32,B,MYC,17.34987942
PC 32,B,NFE2L2,15.21103239
PC 32,B,NFE2L3,19.02405476
PC 32,B,OCLN,19.08507639
PC 32,B,PARP1,16.88150656
PC 32,B,PCNA,18.07823985
PC 32,B,PECAM1,14.68156955
PC 32,B,E,16.92590347
PC 32,B,D,19.58026412
PC 32,B,C,13.92523701
PC 32,B,B,11.44694426
PC 32,B,A,12.07880279
PC 32,B,PI3,20.95641189
PC 32,B,S100P,16.36333032
PC 32,B,RB1,18.34720506
PC 32,B,PTEN,14.51755909
PC 32,B,G,17.96326053
PC 32,B,F,12.34132779
PC 32,B,STAT5A,17.8156099
PC 32,B,STAT3,15.44177412
PC 32,B,STAT1,16.4757325
PC 32,B,SOX7,20.20604483
PC 32,B,SNAI1,19.65810791
PC 32,B,SMYD2,18.48982757
PC 32,B,WNT5A,19.65190935
PC 32,B,VEGFA,17.48609017
PC 32,B,TWIST1,19.81623517
PC 32,B,TP63,20.13954059
PC 32,B,TOP1,17.26362346
PC 32,B,TGFB1,16.27465162
PC 32,B,PIK3C3,17.43634566
PC 32,B,IL12A,23.60791753
PC 32,B,FASLG,21.86684415
PC 32,B,FAS,18.15791842
PC 32,B,CD40,18.57919536
PC 32,B,HTRA2,20.24833633
PC 32,B,HIF1A,15.43690983
PC 32,B,HES1,19.72102145
PC 32,B,GSTP1,13.68655882
PC 32,B,GSTM1,17.12749794
PC 32,B,BAX,18.62212036
PC 32,B,NOTCH1,19.44291814
PC 32,B,NOS2,21.52118093
PC 32,B,MYD88,20.89101216
PC 32,B,IL1B,20.10330411
PC 32,B,TP53,17.83042115
PC 32,B,SOD2,15.34830306
PC 32,B,SNAI2,16.49980311
PC 32,B,SLPI,18.60681363
PC 32,B,RIPK3,20.52733093
3635,B,ABCB,20.4197028
3635,B,ABCC1,18.98742539
3635,B,ABCC3,16.59594202
3635,B,AKT1,16.97200906
3635,B,ALDH1A1,14.96892859
3635,B,ALDH3A1,14.44152586
3635,B,CASP8,18.05564845
3635,B,CCND1,17.11827818
3635,B,CD274,21.66599585
3635,B,CD34,18.63280457
3635,B,CD44,17.15313034
3635,B,CDH1,16.22519939
3635,B,CDH2,23.25961124
3635,B,CDH5,18.94684962
3635,B,CDKN1A,17.11837146
3635,B,CDKN3,17.50774592
3635,B,CEACAM6,15.78039923
3635,B,DNMT1,17.86381242
3635,B,EGFR,19.04178932
3635,B,ERCC1,17.9654806
3635,B,FGF13,20.95591687
3635,B,FGF2,21.67427774
3635,B,FGFR2,17.25390286
3635,B,HMOX2,16.56770932
3635,B,IGF1R,18.65145382
3635,B,IL17A,21.21041153
3635,B,IL18,16.88787687
3635,B,IL6,21.91301682
3635,B,KAT6A,17.96962333
3635,B,KRAS,16.19742676
3635,B,LATS2,20.79060744
3635,B,LEF1,22.23753656
3635,B,MCM2,17.93263817
3635,B,MDM2,17.2877031
3635,B,MLH1,18.90890178
3635,B,MMP1,18.37466037
3635,B,MUC1,11.94993793
3635,B,MYC,17.93975969
3635,B,NFE2L2,14.66781205
3635,B,NFE2L3,19.30530622
3635,B,OCLN,15.82809967
3635,B,PARP1,17.17291833
3635,B,PCNA,17.31846924
3635,B,PECAM1,16.97073159
3635,B,E,16.3683877
3635,B,D,18.85647215
3635,B,C,13.76800504
3635,B,B,10.643054
3635,B,A,12.81534624
3635,B,PI3,16.80010074
3635,B,S100P,11.08364937
3635,B,RB1,19.03162233
3635,B,PTEN,15.30310919
3635,B,G,17.25922363
3635,B,F,11.80786818
3635,B,STAT5A,20.24161974
3635,B,STAT3,16.67558414
3635,B,STAT1,16.27871051
3635,B,SOX7,22.10311352
3635,B,SNAI1,20.67989788
3635,B,SMYD2,18.25977021
3635,B,WNT5A,21.45374073
3635,B,VEGFA,17.09677822
3635,B,TOP1,16.71168495
3635,B,TGFB1,18.19806315
3635,B,PIK3C3,18.21366749
3635,B,FASLG,20.87202515
3635,B,FAS,19.86042888
3635,B,CD40,18.43746785
3635,B,HTRA2,20.39218147
3635,B,HIF1A,16.51451345
3635,B,HES1,16.96919663
3635,B,GSTP1,12.21944434
3635,B,GSTM1,18.3507966
3635,B,BAX,18.094347
3635,B,NOTCH1,22.30475566
3635,B,NOS2,20.39256468
3635,B,MYD88,18.77001784
3635,B,IL1B,17.93152912
3635,B,TP53,17.63752859
3635,B,SOD2,15.88492485
3635,B,SNAI2,18.29754011
3635,B,SLPI,13.96242309
3635,B,RIPK3,18.09360667
PC 31,B,ABCC1,19.89930043
PC 31,B,ABCC3,17.87064959
PC 31,B,AKT1,17.80740654
PC 31,B,ALDH1A1,15.41388679
PC 31,B,ALDH3A1,13.77481935
PC 31,B,ANGPTL4,21.96175428
PC 31,B,CASP8,17.92154726
PC 31,B,CCND1,18.64104209
PC 31,B,CD274,23.0337744
PC 31,B,CD34,18.20094915
PC 31,B,CD44,16.54708458
PC 31,B,CDH1,16.95194055
PC 31,B,CDH2,21.64218078
PC 31,B,CDH5,19.97154988
PC 31,B,CDKN1A,17.16721845
PC 31,B,CDKN3,17.12725526
PC 31,B,CEACAM6,16.3277349
PC 31,B,DNMT1,18.62145042
PC 31,B,EGFR,19.39606453
PC 31,B,ERCC1,17.6262171
PC 31,B,FAP,20.20605357
PC 31,B,FGF13,20.58493066
PC 31,B,FGF2,22.23520512
PC 31,B,FGFR2,18.39975666
PC 31,B,GATA3,23.11603877
PC 31,B,HMOX2,16.28038687
PC 31,B,IGF1R,20.19416411
PC 31,B,IL17A,20.10782138
PC 31,B,IL18,16.76801327
PC 31,B,IL6,21.85310172
PC 31,B,KAT6A,18.03798209
PC 31,B,KRAS,17.23710199
PC 31,B,LATS2,19.28348443
PC 31,B,LEF1,18.90024803
PC 31,B,MCM2,19.23895695
PC 31,B,MDM2,17.78460465
PC 31,B,MLH1,18.01485749
PC 31,B,MMP1,18.4202884
PC 31,B,MUC1,13.77044328
PC 31,B,MYC,17.78361459
PC 31,B,NFE2L2,15.8782472
PC 31,B,NFE2L3,19.88310911
PC 31,B,OCLN,16.84198128
PC 31,B,PARP1,17.65093937
PC 31,B,PCNA,16.96420634
PC 31,B,PECAM1,16.13290591
PC 31,B,E,16.87236531
PC 31,B,D,18.66635896
PC 31,B,C,13.68665967
PC 31,B,B,9.982465069
PC 31,B,A,12.66866087
PC 31,B,PI3,16.0786976
PC 31,B,S100P,11.12341143
PC 31,B,RB1,19.3314249
PC 31,B,PTEN,15.85885514
PC 31,B,G,17.79161941
PC 31,B,F,11.68217794
PC 31,B,STAT5A,19.25560431
PC 31,B,STAT3,16.63692632
PC 31,B,STAT1,15.38123321
PC 31,B,SOX7,20.83893953
PC 31,B,SNAI1,19.98849324
PC 31,B,SMYD2,17.97788407
PC 31,B,WNT5A,21.76803608
PC 31,B,VEGFA,18.07293687
PC 31,B,TWIST1,21.36419466
PC 31,B,TP63,21.98232578
PC 31,B,TOP1,16.90860878
PC 31,B,TGFB1,17.47781843
PC 31,B,PIK3C3,18.41000456
PC 31,B,IL12A,23.77106842
PC 31,B,FASLG,21.41605616
PC 31,B,FAS,19.11230948
PC 31,B,CD40,18.83991445
PC 31,B,HTRA2,20.92004942
PC 31,B,HIF1A,16.17834256
PC 31,B,HES1,17.57140068
PC 31,B,GSTP1,13.08000834
PC 31,B,GSTM1,20.28465829
PC 31,B,BAX,18.10591737
PC 31,B,NOTCH1,22.22563759
PC 31,B,MYD88,19.66362995
PC 31,B,IL1B,18.79859802
PC 31,B,TP53,19.65490568
PC 31,B,SOD2,15.51599693
PC 31,B,SNAI2,18.86712773
PC 31,B,SLPI,15.13132157
PC 31,B,RIPK3,19.06919143
3633,C,ABCC1,17.65043683
3633,C,ABCC3,16.61040859
3633,C,AKT1,16.13130262
3633,C,ALDH1A1,16.17174706
3633,C,ALDH3A1,19.84411503
3633,C,ANGPTL4,22.11293364
3633,C,CASP8,16.49413173
3633,C,CCND1,16.29001734
3633,C,CD274,19.65188945
3633,C,CD34,15.71075445
3633,C,CD44,14.56422193
3633,C,CDH1,14.7984617
3633,C,CDH2,17.98204319
3633,C,CDH5,16.22402886
3633,C,CDKN1A,15.69417703
3633,C,CDKN3,17.00025918
3633,C,CEACAM6,12.13821087
3633,C,DNMT1,16.78349054
3633,C,EGFR,17.47237595
3633,C,ERCC1,16.74057227
3633,C,FAP,16.86778827
3633,C,FGF13,21.13403488
3633,C,FGF2,17.52408335
3633,C,FGFR2,19.47992424
3633,C,GATA3,23.52418031
3633,C,HMOX2,15.67525792
3633,C,IGF1R,17.74034046
3633,C,IL17A,19.405013
3633,C,IL18,17.03672942
3633,C,IL6,15.4765919
3633,C,KAT6A,16.4913117
3633,C,KRAS,16.28994321
3633,C,LATS2,17.74162637
3633,C,LEF1,16.76389272
3633,C,MCM2,17.64658516
3633,C,MDM2,17.10656335
3633,C,MLH1,17.90635871
3633,C,MMP1,12.12100551
3633,C,MUC1,13.43291283
3633,C,MYC,16.60833504
3633,C,NFE2L2,14.35966233
3633,C,NFE2L3,16.69358923
3633,C,OCLN,14.65722699
3633,C,PARP1,16.37673489
3633,C,PCNA,17.05580004
3633,C,PECAM1,14.24770088
3633,C,E,16.2923017
3633,C,D,18.44184556
3633,C,C,12.42554083
3633,C,B,9.602738432
3633,C,A,11.55137221
3633,C,PI3,20.15563436
3633,C,S100P,15.24125688
3633,C,RB1,17.10816017
3633,C,PTEN,14.04140518
3633,C,G,15.94398102
3633,C,F,11.11182722
3633,C,STAT5A,17.07447986
3633,C,STAT3,14.43750692
3633,C,STAT1,14.78659372
3633,C,SOX7,20.13691841
3633,C,SNAI1,16.70027293
3633,C,SMYD2,17.24079947
3633,C,WNT5A,16.74683835
3633,C,VEGFA,15.36833854
3633,C,TWIST1,18.5765713
3633,C,TOP1,15.47683243
3633,C,TGFB1,15.51698101
3633,C,PIK3C3,17.63597459
3633,C,IL12A,23.56434684
3633,C,FASLG,20.63935559
3633,C,FAS,18.16298893
3633,C,CD40,17.96457812
3633,C,HTRA2,18.78373657
3633,C,HIF1A,13.33869465
3633,C,HES1,16.9686561
3633,C,GSTP1,11.66216405
3633,C,GSTM1,18.59108932
3633,C,BAX,17.21437401
3633,C,NOX1,12.57008282
3633,C,NOTCH1,17.38116821
3633,C,NOS2,17.93396313
3633,C,MYD88,18.35130387
3633,C,IL1B,14.3208376
3633,C,TP53,16.04648771
3633,C,SOD2,12.12401915
3633,C,SNAI2,16.335305
3633,C,SLPI,17.43288984
3633,C,RIPK3,17.83897159
PC 30,C,ABCB,16.95588933
PC 30,C,ABCC1,20.31953747
PC 30,C,ABCC3,19.03066036
PC 30,C,AKT1,17.29650348
PC 30,C,ALDH1A1,19.29711387
PC 30,C,ALDH3A1,21.73097829
PC 30,C,ANGPTL4,21.5158547
PC 30,C,CASP8,18.18992235
PC 30,C,CCND1,17.97380598
PC 30,C,CD34,18.60602582
PC 30,C,CD44,16.4805619
PC 30,C,CDH1,16.58175485
PC 30,C,CDH2,20.02332797
PC 30,C,CDH5,19.20606477
PC 30,C,CDKN1A,16.4812083
PC 30,C,CDKN3,15.8957825
PC 30,C,CEACAM6,14.02605444
PC 30,C,DNMT1,18.62089747
PC 30,C,EGFR,19.38610376
PC 30,C,ERCC1,17.97844632
PC 30,C,FAP,18.05856471
PC 30,C,FGF13,21.2424827
PC 30,C,FGF2,19.6314597
PC 30,C,FGFR2,19.68961547
PC 30,C,GATA3,23.06363355
PC 30,C,HMOX2,17.05161952
PC 30,C,IGF1R,19.94912087
PC 30,C,IL17A,22.36653865
PC 30,C,IL18,18.17708374
PC 30,C,IL6,20.40566904
PC 30,C,KAT6A,17.82930034
PC 30,C,KRAS,17.73772797
PC 30,C,LATS2,20.58882018
PC 30,C,LEF1,18.93912874
PC 30,C,MCM2,17.68039395
PC 30,C,MDM2,18.73644382
PC 30,C,MLH1,18.61876462
PC 30,C,MMP1,16.76372028
PC 30,C,MUC1,15.23700215
PC 30,C,MYC,18.13168817
PC 30,C,NFE2L2,16.52471532
PC 30,C,NFE2L3,18.89273196
PC 30,C,OCLN,17.99300512
PC 30,C,PARP1,17.44045007
PC 30,C,PCNA,16.7135314
PC 30,C,PECAM1,16.39920828
PC 30,C,E,16.33336799
PC 30,C,D,20.52012927
PC 30,C,C,13.10788217
PC 30,C,B,11.13795987
PC 30,C,A,12.87305984
PC 30,C,PI3,17.87194468
PC 30,C,S100P,13.04820633
PC 30,C,RB1,18.80750397
PC 30,C,PTEN,16.17470003
PC 30,C,G,16.49787061
PC 30,C,F,11.70609595
PC 30,C,STAT5A,19.41250501
PC 30,C,STAT3,16.4197234
PC 30,C,STAT1,16.6673268
PC 30,C,SOX7,20.20928223
PC 30,C,SNAI1,18.63907135
PC 30,C,SMYD2,17.89513489
PC 30,C,WNT5A,21.53051155
PC 30,C,VEGFA,16.1710231
PC 30,C,TWIST1,20.48951634
PC 30,C,TOP1,17.47230515
PC 30,C,TGFB1,18.22855224
PC 30,C,PIK3C3,18.47712611
PC 30,C,FASLG,21.95665998
PC 30,C,FAS,19.73237573
PC 30,C,CD40,17.98067123
